id;nama;propinsi;kab;alamat;jenis;kelas;status_blu;kepemilikan;total_tempat_tidur;total_layanan;total_tenaga_kerja
3210049;RS Umum Daerah Talaga;Jawa Barat;Majalengka;Jl. Raya Majalengka-Cikijing, Blok Cipeucang I Desa Talaga Wetan, Kecamatan Talaga;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkab;50;10;0
3211039;RS Cimalaka;Jawa Barat;Sumedang;Jl. Raya Mandalaherang No. 225 Desa Mandalaherang ;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;0;17;0
3272014;RS Umum Daerah R. Syamsudin, SH;Jawa Barat;Kota Sukabumi;Jl. Rumah Sakit No. 1 Kota Sukabumi;Rumah Sakit Umum;B;BLUD;Pemkot;538;108;1509
3214032;RS Umum dr. Abdul Radjak Purwakarta;Jawa Barat;Purwakarta;Jl. Raya Bungur Sari No. 36 Purwakarta;Rumah Sakit Umum;B;Non BLU/BLUD;Perusahaan;247;58;605
3213032;RSAU dr. Hoediyono Lanud Suryadarma;Jawa Barat;Subang;Jl. Raya Baru No. 10 Desa/Kel. Kalijati Barat Kec. Kalijati Kab. Subang;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AU;65;13;71
3277018;RS Umum Mitra Anugrah Lestari;Jawa Barat;Kota Cimahi; Jl. Cibaligo No.76, Kel. Cigugur Tengah Kec. Cimahi Tengah ;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;100;39;158
3216408;RS Umum Harapan Mulia;Jawa Barat;Bekasi;Jl. Raya Cibarusah No. 5 Kebon Kopi Cibarusah Kelurahan Cibarusah Jaya, Kecamatan Cibarusah, Kabupaten Bekasi, Jawa Barat ;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;104;27;257
3215112;RS Ibu dan Anak Dr. Djoko Pramono;Jawa Barat;Karawang;Jl. Panatayuda I No.35, Karawang;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;66;23;45
3216416;RS Umum Permata Keluarga Lippo Cikarang;Jawa Barat;Bekasi;Jl. M.H Thamrin Kav. 129 Lippo Cikarang, Desa Cibatu, Kecamatan Cikarang Selatan, Kabupaten Bekasi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;100;65;205
3216434;RS Umum Budi Asih;Jawa Barat;Bekasi;Jl. Raya Serang-Cibarusah 001/001 Ds. Serang  Kec. CIkarang Kab. Bekasi;Rumah Sakit Umum;D;Non BLU/BLUD;Perorangan;46;27;60
3203015;RS Umum Daerah Sayang;Jawa Barat;Cianjur;Jl. Rumah Sakit No.1 Cianjur;Rumah Sakit Umum;B;BLUD;Pemkab;467;41;1431
3273464;RS Khusus Gigi dan Mulut UNPAD;Jawa Barat;Kota Bandung;Jl. Sekeloa Selatan I Bandung;Rumah Sakit Khusus Gigi dan Mulut;A;Non BLU/BLUD;Kementerian Lain;13;20;142
3276039;RS Umum Bhayangkara Brimob;Jawa Barat;Kota Depok;JL Komjen Pol. M Yasin, Kelapadua, Cimanggis;Rumah Sakit Umum;C;BLU;POLRI;157;67;164
3201271;RS Islam Aysha ;Jawa Barat;Bogor;Perumahan Acropolis RT. 006 RW. 018 Blok MF Kel. Karadenan Kec. Cibinong Kab. Bogor 16913;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;126;29;0
3216174;RS Umum Rawa Lumbu;Jawa Barat;Kota Bekasi;Jl. Dasa Darma Kav 20-23, Kelurahan Bojong Rawa Lumbu, Kecamatan Rawa Lumbu, Kota Bekasi, Provinsi Jawa Barat;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;119;48;129
3216443;RS EMC Cibitung;Jawa Barat;Bekasi;Jl. Kalimantan Blok CB No.1 Kawasan Industri MM2100, Gandasari, Cikarang Barat;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;100;40;127
3206055;RS Umum Islam Hj. Siti Muniroh;Jawa Barat;Kota Tasikmalaya;Jl. Tamansari No 228 Kelurahan Mulyasari Kecamatan Tamansari ;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Islam ;70;29;41
3215161;RS Umum Mitra Family;Jawa Barat;Karawang;Jl. Raya Galuh Mas RT/RW 002/005, Desa Sukaharja, Kecamatan Teluk Jambe Timur;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;111;30;193
3201245;RS Umum Karya Bhakti Pratiwi;Jawa Barat;Bogor;Jl. Raya Dramaga KM. 7 Bogor;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;128;129;121
3205027;RS Medina;Jawa Barat;Garut;Jl. Raya Wanaraja No. 500 RT. 004 RW. 008 Desa Cinunuk Kecamatan Wanaraja Kabupaten Garut Provinsi Jawa Barat 44183;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;90;28;75
3276167;RS Primaya Depok;Jawa Barat;Kota Depok;Jl. H. Dimun Raya RT.001 RW.024 Sukamaju Kec. Cilodong;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;111;45;0
3271035;RSAU Dr. M. Hassan Toto;Jawa Barat;Bogor;Jl. Sardjio No. 1  Kel. Atang Senjaya Kec. Kemang;Rumah Sakit Umum;C;Non BLU/BLUD;TNI AU;143;32;327
3210036;RS Bedah Budi Kasih;Jawa Barat;Majalengka;Jl. Raya Siliwangi Panyingkiran Km.7 No.84 Kel. Karyamukti Kec. Panyingkiran Kab. Majalengka Prov. Jawa Barat;Rumah Sakit Khusus Bedah;C;Non BLU/BLUD;Organisasi Sosial;25;21;68
3201150;RS Umum Family Medical Center;Jawa Barat;Bogor;Jl. Raya Bogor Km.51 Ciluar, Bogor;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;105;43;344
3201231;RS Sentosa;Jawa Barat;Bogor;Jl. Raya Kemang No. 18 Desa Pondok Udik Kec. Kemang Kab. Bogor;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;108;42;282
3201050;RS Umum Daerah Ciawi;Jawa Barat;Bogor;Jl. Raya Puncak 479 Ciawi Bogor;Rumah Sakit Umum;B;BLUD;Pemkab;421;81;813
3273074;RS Umum Santo Borromeus;Jawa Barat;Kota Bandung;Jl. Ir. H. Juanda  No.100;Rumah Sakit Umum;B;Non BLU/BLUD;Organisasi Katholik;350;140;1656
3209133;RS Umum Sumber Waras;Jawa Barat;Cirebon;Jl. Urip Sumoharjo No.5 Ciwaringin, Kab. Cirebon;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;265;92;472
3201196;RS Umum Bunda Margonda;Jawa Barat;Kota Depok;Jl. Margonda Raya No.28 RT002 RW003 Kelurahan Pondok Cina Kecamatan Beji , Depok - Jawa Barat;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;111;89;256
3273201;RS Paru Dr. H. A. Rotinsulu;Jawa Barat;Kota Bandung;Jl. Bukit Jarian No. 40 Bandung;Rumah Sakit Khusus Paru;A;BLU;Kemkes ;7;37;369
3279004;RS Umum Daerah Asih Husada Langensari;Jawa Barat;Kota Banjar;Jl. Pahlawan No. 25 Lingk. Babakan Kel. Muktisari Kec. Langensari;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkot;111;21;24
3275094;RS Umum Mitra Keluarga Bekasi;Jawa Barat;Kota Bekasi;Jl. Jend. Ahmad Yani - Kayuringin Jaya, Bekasi;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;205;56;712
3215160;RS Umum Puri Asih;Jawa Barat;Karawang;Jl. Raya Jatisari No. 3 Jatisari Karawang;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;100;46;237
3217004;RS Umum Daerah Lembang;Jawa Barat;Bandung Barat;Jl. Raya Lembang KM.11,4 No.11 Desa Gudang Kahuripan Kec. Lembang, Kabupaten Bandung Barat, Provinsi Jawa Barat;Rumah Sakit Umum;C;BLUD;Pemkab;99;31;223
3215146;RS Umum Daerah Jatisari Kabupaten Karawang;Jawa Barat;Karawang;Jl. Raya Jatisari Desa Jatisari Kec. Jatisari Kab. Karawang;Rumah Sakit Umum;C;BLUD;Pemkab;118;34;269
3216285;RS Umum St. Elisabeth;Jawa Barat;Kota Bekasi;Jl. Raya Narogong 202 KM.5,Kemang Pratama,Kel. BojongRawa Lumbu, Kec. Rawa Lumbu, Kota Bekasi.;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;100;33;195
3202084;RS Umum Bhakti Medicare;Jawa Barat;Sukabumi;Jl. Raya Siliwangi No.186B, Cicurug - Sukabumi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;166;58;173
3209014;RS Umum Daerah Waled;Jawa Barat;Cirebon; Jl. Prabu Kiansantang No. 4 Waled, Cirebon;Rumah Sakit Umum;B;BLUD;Pemkab;306;82;733
3215045;RS Umum Dewi Sri;Jawa Barat;Karawang; Jl. Arif Rahman Hakim No. 1 A Karawang;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;173;44;571
3216393;RS Umum Mitra Keluarga Cikarang;Jawa Barat;Bekasi;Jl. Industri Raya 100, Lemah Abang;Rumah Sakit Umum;B;Non BLU/BLUD;Perusahaan;200;76;344
3209054;RS Umum Permata Cirebon;Jawa Barat;Cirebon;Jl. Tuparev No.117 Cirebon;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;195;68;486
3271166;RS Umum Bhayangkara Tk. IV Bogor;Jawa Barat;Kota Bogor;Jl. Kapten Muslihat No. 18 Paledang Bogor Tengah Kota Bogor;Rumah Sakit Umum;D;Non BLU/BLUD;POLRI;65;20;30
3272051;RS Umum Assyifa Sukabumi;Jawa Barat;Kota Sukabumi;Jl. Jend Sudirman No. 3 Kel. Gunungpuyuh Kec. Gunungpuyuh Kota Sukabumi;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;174;40;472
3215012;RS Umum Daerah Karawang;Jawa Barat;Karawang; Jl. Galuh Mas Raya No.1, Sukaharja, Teluk Jambe, Karawang;Rumah Sakit Umum;B;BLUD;Pemkab;374;75;1417
3216389;RS Umum Hermina Galaxy;Jawa Barat;Kota Bekasi;jl. Gardenia Raya Blok BA I No.11 Grand Galaxy City Bekasi;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;114;73;549
3205039;RS Umum Nurhayati Cikajang;Jawa Barat;Garut;Jl. Raya Cikajang RT 005 RW 001, Kel. Girijaya, Kec. Cikajang;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;65;19;0
3215134;RS Umum Izza;Jawa Barat;Karawang;Jl. Berlian Raya Ciselang, Cikampek Utara, Kec. Kota Baru, Karawang, Jawa Barat 41374;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;179;46;243
3215164;RS Umum Rosela;Jawa Barat;Karawang;Jl. Interchange Tol Karawang Barat No.3 Karawang Jawa barat ;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;90;23;47
3216463;RS Permata Bunda;Jawa Barat;Bekasi;Blok C1 Jl. Gramapuri I No.8-10 Wanasari Cibitung Bekasi Regency 17520;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;107;16;0
3204016;RS Umum Daerah Majalaya;Jawa Barat;Bandung;Jl. Raya Cipaku No.87 Majalaya Kabupaten Bandung;Rumah Sakit Umum;B;BLUD;Pemkab;383;113;690
3273517;RS AMC ;Jawa Barat;Bandung;Jl. Raya Cileunyi No.1, Cileunyi Wetan, Cileunyi, Bandung, Jawa Barat 40622;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;166;46;846
3201230;RS Umum Sentra Medika Cibinong;Jawa Barat;Bogor;Jl. Mayor Oking Jaya Atmaja No.9 Bogor;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;225;46;863
3206083;RS Ibu dan Anak dr. Hj. Karmini EH;Jawa Barat;Kota Tasikmalaya;Jl.RSU No 56-58 Kel. Kahuripan Kec. Tawang Kota Tasikmalaya Provinsi Jawa Barat;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Organisasi Sosial;30;25;75
3272075;RS Umum Daerah Al-Mulk;Jawa Barat;Kota Sukabumi; Jl. Pelabuhan 2 KM 6 Lembursitu, Kecamatan Lembursitu, Kota Sukabumi Provinsi Jawa Barat;Rumah Sakit Umum;D;BLUD;Pemkot;50;20;167
3201256;RS Universitas Indonesia;Jawa Barat;Kota Depok;Jl. Prof. Dr. Bahder Djohan, Kampus Universitas Indonesia Depok;Rumah Sakit Umum;A;Non BLU/BLUD;Kementerian Lain;300;147;120
3277023;RS Umum Baros;Jawa Barat;Kota Cimahi;Jl. Raya Baros No.E46 RT. 01 RW. 15, Kelurahan Baros, Kecamatan Cimahi Tengah, Kota Cimahi 40521, Provinsi Jawa Barat;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;86;30;16
3204172;RS Umum Daerah Bedas Tegalluar;Jawa Barat;Bandung;Jl. Rancawangi Desa Tegalluar Kec. Bojongsoang;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkab;54;26;0
3275196;RS Umum Bella;Jawa Barat;Kota Bekasi;Jl. Ir. H .Juanda No. 141, Bekasi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;101;71;228
3216444;RS Cenka;Jawa Barat;Bekasi;Jl.Pilar-Sukatani Desa Sukaraya Warung Pojok RT. 05 RW. 06 Kec. Karangbahagia, Kab. Bekasi, Jawa Barat 17530;Rumah Sakit Umum;C;Non BLU/BLUD;Perorangan;101;28;103
3278081;RS Umum Prasetya Bunda;Jawa Barat;Kota Tasikmalaya;Jl. Ir. H. Juanda No.1 RT03/RW03, Kelurahan Panyingkiran, Kecamatan Indihiang, Kota Tasikmalaya, Provinsi Jawa Barat, 46411;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;106;29;277
3216374;RS Ananda Tambun Selatan;Jawa Barat;Bekasi;JL. Raya Perum Jatimulya No. 1 RT/RW 008/007 Kel. Jatimulya Kec. Tambun Selatan Kab. Bekasi Prov. Jawa Barat ;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;175;28;11
3271164;RS Umum Mulia Pajajaran;Jawa Barat;Kota Bogor;Jl. Raya Pajajaran No. 98, Bantarjati - Bogor Utara, Kota Bogor;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;120;35;151
3271072;RS Umum Azra;Jawa Barat;Kota Bogor;Jl. Raya Pajajaran No.219, Bogor Utara Kota Bogor;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;103;76;296
3201232;RS Umum Daerah Cileungsi;Jawa Barat;Bogor; Jl. Raya Cileungsi - Jonggol KM. 10 Cipeucang, Kecamatan Cileungsi;Rumah Sakit Umum;B;BLUD;Pemkab;299;38;213
3204124;RS Gigi dan Mulut Maranatha;Jawa Barat;Kota Bandung;Jl. Prof. drg. Suria Sumantri, MPH. No.65 Bandung;Rumah Sakit Khusus Gigi dan Mulut;B;Non BLU/BLUD;SWASTA/LAINNYA;13;24;157
3211026;RS Umum Pakuwon;Jawa Barat;Sumedang;Jl. Raden Dewi Sartika No. 17 Kel. Regol Wetan Kec. Sumedang Selatan Kab. Sumedang Prov. Jabar;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;126;103;310
3272062;RS Umum Kartika Kasih;Jawa Barat;Kota Sukabumi; Jl. Jenderal Ahmad Yani No.18A, Kota Sukabumi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;161;32;312
3216402;RS Umum Anna Medika;Jawa Barat;Kota Bekasi;Jl. Raya Perjuangan No.45, RT.003/RW.003, Harapan Baru, Kec. Bekasi Utara, Kota Bekasi, Jawa Barat (17123);Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;116;53;468
3273547;RS Edelweiss;Jawa Barat;Kota Bandung;Jl. Soekarno Hatta No. 550 Kel. Sekejati Kec. Buahbatu;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;110;49;67
3216465;RS Mitra Keluarga Grand Wisata;Jawa Barat;Bekasi;Jl. Boulevard Grand Wisata, Kel. Lambangsari;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;101;29;0
3201072;RS Umum Puri Cinere;Jawa Barat;Kota Depok;Jl. Maribaya No.1 Puri Cinere,Kelurahan Pangkalan Jati, Kecamatan Cinere, Kota Depok, Provinsi Jawa Barat;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;202;114;901
3273096;RS Umum Pindad;Jawa Barat;Kota Bandung;Jl. Gatot Soebroto No. 517 Kel. Sukapura Kec. Kiaracondong;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;103;44;320
3276135;RS Umum Simpangan Depok;Jawa Barat;Kota Depok;Jl. Raya Bogor Km.36 , Kel. Sukamaju, Kec. Cilodong, Depok 16414, Jawa Barat;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;100;30;178
3275403;RS Ibu dan Anak Rinova Intan;Jawa Barat;Kota Bekasi;Jl. Raya Seroja No. 101 Harapan Jaya;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;45;13;79
3201218;RS Umum Islam Bogor;Jawa Barat;Kota Bogor;Jl. Perdana Raya No.22, Tanah Sareal, Kota Bogor;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;106;28;330
3273405;RS Umum Daerah Kota Bandung;Jawa Barat;Kota Bandung;  Jalan Rumah Sakit No. 22, Kelurahan Pakemitan, Kec. Cinambo;Rumah Sakit Umum;B;BLUD;Pemkot;213;38;358
3204123;RS Umum Humana Prima;Jawa Barat;Kota Bandung;Jl. Rancabolang No. 21 Kel. Manjahlega Kec. Rancasari Kota Bandung;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;120;27;120
3214038;RS Umum Bhakti Husada II Purwakarta;Jawa Barat;Purwakarta;Jl. Raya Sadang-Subang KM 5 RT 01/01 Cikumpay Campaka Purwakarta;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;88;26;133
3211027;RS Umum Harapan Keluarga;Jawa Barat;Sumedang;Jl Raya Cipacing - Rancaekek KM 20 Jatinangor Sumedang ;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;63;26;86
3276166;RS Umum Citra Arafiq Sawangan;Jawa Barat;Kota Depok;Jl. Kemang Dalam RT 003 RW 004 Kel. Duren Seribu Kec. Bojongsari Kota Depok;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;191;22;0
3204169;RS Muhammadiyah Bandung Selatan;Jawa Barat;Bandung;Jl. Raya laswi RT. 02 RW. 12 Desa Ciheulang Kec. Ciparay;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Islam ;64;31;0
3275115;RS Umum Hermina Bekasi;Jawa Barat;Kota Bekasi;Jl. Kemakmuran No.39 Margajaya Bekasi;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;410;120;1037
3216385;RS dr. Abdul Radjak Jababeka;Jawa Barat;Bekasi;Jl. Kasuari Raya Kav. IA & 1B Cikarang Baru - Jababeka, Bekasi 17550 ;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;116;34;143
3201236;RS Umum Medika Dramaga;Jawa Barat;Kota Bogor;Jl. Raya Dramaga Km.7,3 Margajaya-Bogor Barat-Kota Bogor;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;124;47;318
3278021;RS Ibu dan Anak Bunda Aisyah;Jawa Barat;Kota Tasikmalaya;Jl. RE. Martadinata No. 200 B Cipedes Kota Tasikmalaya;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;67;25;44
3201249;RS Asysyifaa;Jawa Barat;Bogor;Jl. Raya Leuwiliang Cibeber 1 Kab Bogor 16640;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;100;27;62
3275415;RS Paramedika;Jawa Barat;Kota Bekasi;Jl. Raya Kali Abang Tengah RT. 003/031 Kelurahan Pejuang, Kec. Medan Satria;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;31;2;0
3275390;RS Ibu dan Anak Selasih Medika;Jawa Barat;Kota Bekasi;Jl. Bintara Raya No. 05 Rt 002 Rw 005 Kel. Bintara Kec. Bekasi Barat Kota Bekasi Provinsi Jawa Barat Kode Pos 17134;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;60;27;143
3213044;RS Umum Mutiara Hati;Jawa Barat;Subang;Jl. Raya Pagaden Rt 15/04 Desa Sukamulya Kec.Pagaden Subang;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;100;21;55
3275307;RS Siloam Bekasi Sepanjang Jaya;Jawa Barat;Kota Bekasi;Jl. Pramuka No. 12 Rt. 004 Rw. 002 Kel. Sepanjang Jaya Kec. Rawalumbu Bekasi ;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;101;30;231
3201244;RS Umum Permata Jonggol;Jawa Barat;Bogor;Jl.Raya Jonggol No. 1A, Sukamanah, Kecamatan Jonggol Kabupaten Bogor Jawa Barat;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;148;71;220
3217008;RS Ibu dan Anak Kartini;Jawa Barat;Bandung Barat;Jl. Letkol GA Manulang No. 46 Padalarang Bandung Barat;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;74;23;56
3273558;RS Jantung dan Pembuluh Darah Paramarta;Jawa Barat;Kota Bandung;Jl. Soekarno Hatta No. 581 Bandung 42075;Rumah Sakit Khusus Jantung;C;Non BLU/BLUD;Perusahaan;31;45;0
3209036;RS Paru Provinsi Jawa Barat;Jawa Barat;Cirebon;  Jl. Pangeran Kejaksan PO.BOX 4 Desa Sidawangi, Kecamatan Sumber Kab. Cirebon;Rumah Sakit Khusus Paru;B;BLUD;Pemprop;102;44;215
3275035;RS Siloam Sentosa;Jawa Barat;Kota Bekasi; Jl. Pahlawan No. 60, Duren Jaya Bekasi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;58;38;37
3276149;RS Ibu dan Anak Setya Bhakti;Jawa Barat;Kota Depok;Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;35;16;54
3216440;RS Umum Daerah Cabangbungin;Jawa Barat;Bekasi;Jl. Kp. Bojong RT 004/RW 001 Desa Jayalaksana Kecamatan Cabangbungin Kabupaten Bekasi;Rumah Sakit Umum;D;BLUD;Pemkab;50;12;141
3273026;RSU Bhayangkara Tk. II Sartika Asih;Jawa Barat;Kota Bandung;Jl. Moch. Toha No. 369 Bandung;Rumah Sakit Umum;B;Non BLU/BLUD;POLRI;220;63;468
3215056;RS Umum Karya Husada;Jawa Barat;Karawang;Jl. Jend. A.Yani No.98 Cikampek Karawang;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;146;29;387
3216413;RS Umum Kartika Husada Setu;Jawa Barat;Bekasi;Jl. Raya Burangkeng Desa Burangkeng Rt. 001 Rw.06 Kec. Setu;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;106;24;216
3216448;RS Mitra Keluarga Pratama;Jawa Barat;Kota Bekasi;Jl. Raya Jatimekar Kel. Jatimekar Kec. Jatiasih Kota Bekasi;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;100;77;29
3201126;RS Umum Hermina Depok;Jawa Barat;Kota Depok;Jl. Raya Siliwangi No. 50 Pancoran Mas Depok;Rumah Sakit Umum;B;Non BLU/BLUD;Organisasi Sosial;277;107;877
3273110;RS Umum Bungsu;Jawa Barat;Kota Bandung;Jl. Veteran No. 6 Bandung;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;50;29;117
3214035;RS Umum Amira;Jawa Barat;Purwakarta;Jl. Ipik Gandamanah RT 35 / 03 Munjul Jaya Kab. Purwakarta;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;145;38;259
3203039;RS Umum Daerah Pagelaran;Jawa Barat;Cianjur;JL.Raya Pagelaran No 18 Desa Pagelaran Kec. Pagelaran Kab. Cianjur 43266;Rumah Sakit Umum;C;BLUD;Pemkab;158;56;228
3275013;RS Umum Daerah dr. Chasbullah Abdulmadjid;Jawa Barat;Kota Bekasi;Jl. Pramuka No. 55 Bekasi;Rumah Sakit Umum;B;BLUD;Pemkot;606;128;1597
3273540;RS Khusus Gigi dan Mulut Kota Bandung;Jawa Barat;Kota Bandung;  Jl. L.L.R.E Martadinata 45 Bandung;Rumah Sakit Khusus Gigi dan Mulut;B;BLUD;Pemkot;13;17;149
3216424;RS Ibu dan Anak Gizar;Jawa Barat;Bekasi;Jl. Villa Mutiara Cikarang 1, Ruko Pasadena Blok RA No 3, 5 & 6 Ciantra Kec. Cikarang Selatan Kab. Bekasi Provinsi Jawa Barat;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;39;19;9
3207057;RS Umum Dadi Keluarga Ciamis;Jawa Barat;Ciamis;Jl. RE. Martadinata Nomor 333-335 Baregbeg, Ciamis;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;216;35;237
3273559;RS Umum Mayapada Hospital Bandung;Jawa Barat;Kota Bandung;Jl. Terusan Buah Batu No.5, Batununggal, Kec. Bandung Kidul, Kota Bandung;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;144;92;0
3277031;RS Umum Tk. II Dustira;Jawa Barat;Kota Cimahi;Jl. dr. Dustira No.1 Kel. Baros Kec. Cimahi Tengah ;Rumah Sakit Umum;B;BLU;TNI AD;453;127;1422
3273539;RS Umum Hermina Pasteur ;Jawa Barat;Kota Bandung;Jl. Dr. Djundjunan No.107 Kota Bandung;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;210;132;449
3214037;RS Umum Holistic Purwakarta;Jawa Barat;Purwakarta;Jl. Terusan Kapten Halim KM.09 Salamulya, Pondoksalam, Purwakarta;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;130;32;126
3212056;RS Umum Daerah Mursid Ibnu Syafiuddin;Jawa Barat;Indramayu;Jl. Raya Krangkeng KM.28 Indramayu Provinsi Jawa Barat Kode Pos 45284;Rumah Sakit Umum;D;BLUD;Pemkab;115;25;148
3210038;RS Umum Livasya;Jawa Barat;Majalengka;Jl. Raya Timur III No.875, Dawuan, Kec. Dawuan, Kabupaten Majalengka, Jawa Barat 45453;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;105;19;0
3216218;RS Umum Ananda;Jawa Barat;Kota Bekasi;Jl. Sultan Agung No. 173, Kec. Medan Satria - Kota Bekasi.;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;228;74;69
3205024;RS Umum Annisa Queen;Jawa Barat;Garut;Jln. Jenderal Sudirman No 208 Desa Suci Kaler Kecamatan Karangpawitan Kab. Garut;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;50;47;35
3275066;RS Umum Daerah Jatisampurna;Jawa Barat;Kota Bekasi;Jl. Raya Pasar Kranggan No. 26 RT 01 RW 04 Kelurahan Jatisampurna Kecamatan Jatisampurna Kota Bekasi Provinsi Jawa Barat 17433;Rumah Sakit Umum;D;BLUD;Pemkot;52;36;49
